"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"FEV1 Percent Predicted","390.454545454545","395.090909090909","60.1032946983315","86.8883705172941","0.691730024864129","-0.531719016255311","-0.308269975135871","0.308269975135871","-1","non-BO","0.114917127071823","0.728839779005525"
"FEV1 Percent Predicted","395.090909090909","399.727272727273","59.477404988924","86.8901213430993","0.684512854505844","-0.546850460697537","-0.315487145494157","0.315487145494157","-1","non-BO","0.103867403314917","0.71965272296764"
"FEV1 Percent Predicted","399.727272727273","404.363636363636","58.8899960745816","86.8818972663776","0.677816644519473","-0.561033030696222","-0.322183355480527","0.322183355480527","-1","non-BO","0.0994475138121547","0.71965272296764"
"FEV1 Percent Predicted","404.363636363636","409","58.3187168333519","86.8639161856784","0.67138023927785","-0.57479802004343","-0.32861976072215","0.32861976072215","-1","non-BO","0.0895027624309392","0.71965272296764"
"FEV1 Percent Predicted","409","413.636363636364","57.7497306508613","86.8363959995512","0.66504062019294","-0.588485632828155","-0.33495937980706","0.33495937980706","-1","non-BO","0.0828729281767956","0.71965272296764"
"FEV1 Percent Predicted","413.636363636364","418.272727272727","57.1823317396126","86.7995546065454","0.658786004131184","-0.602118189466413","-0.341213995868815","0.341213995868815","-1","non-BO","0.0729281767955801","0.707403314917127"
"FEV1 Percent Predicted","418.272727272727","422.909090909091","56.6158568029124","86.7536099052104","0.652605198386241","-0.615717615492858","-0.347394801613759","0.347394801613759","-1","non-BO","0.0651933701657459","0.702639656230817"
"FEV1 Percent Predicted","422.909090909091","427.545454545455","56.0496425440673","86.6987797940957","0.646487097940499","-0.629306516689416","-0.353512902059501","0.353512902059501","-1","non-BO","0.0607734806629834","0.702639656230817"
"FEV1 Percent Predicted","427.545454545455","432.181818181818","55.4830256663836","86.6352821717506","0.640420672450641","-0.642908216826032","-0.359579327549359","0.359579327549359","-1","non-BO","0.0552486187845304","0.702639656230817"
"FEV1 Percent Predicted","432.181818181818","436.818181818182","54.9153428731679","86.5633349367246","0.634394953860193","-0.656546799365377","-0.365605046139807","0.365605046139807","-1","non-BO","0.0486187845303867","0.702639656230817"
"FEV1 Percent Predicted","436.818181818182","441.454545454545","54.3459308677267","86.4831559875672","0.628399024609364","-0.670247153581042","-0.371600975390636","0.371600975390636","-1","non-BO","0.0441988950276243","0.702639656230817"
"FEV1 Percent Predicted","441.454545454545","446.090909090909","53.7741263533665","86.3949632228277","0.62242200641574","-0.684035025588969","-0.37757799358426","0.37757799358426","-1","non-BO","0.0419889502762431","0.702639656230817"
"FEV1 Percent Predicted","446.090909090909","450.727272727273","53.1992660333938","86.2989745410555","0.616453049602403","-0.697937074849909","-0.383546950397597","0.383546950397597","-1","non-BO","0.0353591160220995","0.702639656230817"
"FEV1 Percent Predicted","450.727272727273","455.363636363636","52.6206866111151","86.1954078408001","0.610481322952884","-0.711980936767935","-0.389518677047116","0.389518677047116","-1","non-BO","0.0287292817679558","0.702639656230817"
"FEV1 Percent Predicted","455.363636363636","460","52.0377247898368","86.084481020611","0.604496004075085","-0.726195292088087","-0.395503995924915","0.395503995924915","-1","non-BO","0.0243093922651934","0.702639656230817"
